"country","countryCode","date","filterByKeyword","filterByRating","input","isAmazonVine","isProductPageReviewFromOtherCountry","isVerified","position","product/listPrice","product/price","productAsin","productOriginalAsin","ratingScore","reviewCategoryUrl","reviewDescription","reviewId","reviewImages/0","reviewReaction","reviewTitle","reviewUrl","reviewedIn","totalCategoryRatings","totalCategoryReviews","userId","userProfileLink","variant","variantAsin","variantAttributes/0/key","variantAttributes/0/value","variantAttributes/1/key","variantAttributes/1/value"
"United States",,"2023-06-14",,"allStars","https://www.amazon.com/PrintMaster-Platinum-Mac-Personalized-Scrapbooks/dp/B0157GSWUQ/ref=pd_rhf_ee_s_pd_sbs_rvi_d_sccl_1_8/132-8474279-2690144?pd_rd_w=jBX3v&content-id=amzn1.sym.6640a844-ab24-4352-ac9b-78899e683a5e&pf_rd_p=6640a844-ab24-4352-ac9b-78899e683a5e&pf_rd_r=8PJF5C5K02K4NBQ02YRM&pd_rd_wg=arf7O&pd_rd_r=a4ea5dda-37ce-4956-965f-5c2a68487a3e&pd_rd_i=B0157GSWUQ&psc=1","false","false","true","5",,,"B0157GSWUQ","B0157GSWUQ","1",,"Wasted $40. No refunds. The program will not download as a normal user. It requires you to logout and then login by becoming the “root user” a super user that has the ability to change anything on your computer. That’s bad news as it can open your computer to hackers if you keep it open. Root user is a not meant for normal use. I tried it to see if it downloaded and it did but I quickly just logged out and disabled the root user. I wish there was a way to share it to my normal user but so far there’s no way to do that.","RVNB7RWKIRDWW",,,"MONEY WASTED. DONT BUY FOR MAC","https://www.amazon.com/gp/customer-reviews/RVNB7RWKIRDWW/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0157GSWUQ","Reviewed in the United States on June 14, 2023",,,"amzn1.account.AGGEACJZEXO2NSCQJJLCZMVOR5PQ","https://www.amazon.com/gp/profile/amzn1.account.AGGEACJZEXO2NSCQJJLCZMVOR5PQ/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B0157GSWUQ",,,,
"United States",,"2017-01-22",,"allStars","https://www.amazon.com/PrintMaster-Platinum-Mac-Personalized-Scrapbooks/dp/B0157GSWUQ/ref=pd_rhf_ee_s_pd_sbs_rvi_d_sccl_1_8/132-8474279-2690144?pd_rd_w=jBX3v&content-id=amzn1.sym.6640a844-ab24-4352-ac9b-78899e683a5e&pf_rd_p=6640a844-ab24-4352-ac9b-78899e683a5e&pf_rd_r=8PJF5C5K02K4NBQ02YRM&pd_rd_wg=arf7O&pd_rd_r=a4ea5dda-37ce-4956-965f-5c2a68487a3e&pd_rd_i=B0157GSWUQ&psc=1","false","false","true","6",,,"B0157GSWUQ","B0157GSWUQ","1",,"I am really, really disappointed with this program. I have been using Printmaster 17 then 18 for years and needed a version for my MacBook. This program is not responsive and difficult to use. It would not let me copy and paste sentences I needed to move and then when I went to print my postcard creation, it would not let me print 4 of them on a page. I would have had to print out one at time. Like it said, I have been using Printmaster software for about 15 years so the lack of ease of use has come as a VERY big surprise. I would very much like to return this product and get my money back ... sorry, but it is so not worth it. I am very disappointed and frustrated!","RUTGZMRBQ45GJ",,"7 people found this helpful","really disappointed with this program","https://www.amazon.com/gp/customer-reviews/RUTGZMRBQ45GJ/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0157GSWUQ","Reviewed in the United States on January 22, 2017",,,"amzn1.account.AEKCQW3BEKQAJTC5RIMWWYFXJLMQ","https://www.amazon.com/gp/profile/amzn1.account.AEKCQW3BEKQAJTC5RIMWWYFXJLMQ/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B0157GSWUQ",,,,
"United States",,"2022-12-20",,"allStars","https://www.amazon.com/PrintMaster-Platinum-Mac-Personalized-Scrapbooks/dp/B0157GSWUQ/ref=pd_rhf_ee_s_pd_sbs_rvi_d_sccl_1_8/132-8474279-2690144?pd_rd_w=jBX3v&content-id=amzn1.sym.6640a844-ab24-4352-ac9b-78899e683a5e&pf_rd_p=6640a844-ab24-4352-ac9b-78899e683a5e&pf_rd_r=8PJF5C5K02K4NBQ02YRM&pd_rd_wg=arf7O&pd_rd_r=a4ea5dda-37ce-4956-965f-5c2a68487a3e&pd_rd_i=B0157GSWUQ&psc=1","false","false","true","7",,,"B0157GSWUQ","B0157GSWUQ","1",,"I purchased another PrintMaster software download today after being told I could use the previous download from my other computer to my new one. I get a message that the :root: needs to install. I called Apple and cannot do that in chance that it would corrupt my new computer. I tried to call Customer service 4 times. After a series of answer a stupid robot to get to the right place I was asked for a pin (4 times). Each time I put the pin in they disconnected the call. Do not purchase this software, it is a hoax!","R2G1ZTGLOR8VG1",,,"Can't give a star value","https://www.amazon.com/gp/customer-reviews/R2G1ZTGLOR8VG1/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0157GSWUQ","Reviewed in the United States on December 20, 2022",,,"amzn1.account.AEQY2KJIXD6ARLLIITHGVYBECRLQ","https://www.amazon.com/gp/profile/amzn1.account.AEQY2KJIXD6ARLLIITHGVYBECRLQ/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B0157GSWUQ",,,,
"United States",,"2021-01-15",,"allStars","https://www.amazon.com/PrintMaster-Platinum-Mac-Personalized-Scrapbooks/dp/B0157GSWUQ/ref=pd_rhf_ee_s_pd_sbs_rvi_d_sccl_1_8/132-8474279-2690144?pd_rd_w=jBX3v&content-id=amzn1.sym.6640a844-ab24-4352-ac9b-78899e683a5e&pf_rd_p=6640a844-ab24-4352-ac9b-78899e683a5e&pf_rd_r=8PJF5C5K02K4NBQ02YRM&pd_rd_wg=arf7O&pd_rd_r=a4ea5dda-37ce-4956-965f-5c2a68487a3e&pd_rd_i=B0157GSWUQ&psc=1","false","false","true","8",,,"B0157GSWUQ","B0157GSWUQ","3",,"To some time to download!","R3I3PJPPROG1M1",,,"Ok","https://www.amazon.com/gp/customer-reviews/R3I3PJPPROG1M1/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0157GSWUQ","Reviewed in the United States on January 15, 2021",,,"amzn1.account.AHQ4CNU3Q3HOJM27FQIYNV6WMMGQ","https://www.amazon.com/gp/profile/amzn1.account.AHQ4CNU3Q3HOJM27FQIYNV6WMMGQ/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B0157GSWUQ",,,,
"United States",,"2025-05-15",,"allStars","https://www.amazon.com/PrintMaster-v8-Platinum-PC-Download/dp/B07XW27GDY/ref=pd_rhf_ee_s_pd_sbs_rvi_d_sccl_1_10/132-8474279-2690144?pd_rd_w=jBX3v&content-id=amzn1.sym.6640a844-ab24-4352-ac9b-78899e683a5e&pf_rd_p=6640a844-ab24-4352-ac9b-78899e683a5e&pf_rd_r=8PJF5C5K02K4NBQ02YRM&pd_rd_wg=arf7O&pd_rd_r=a4ea5dda-37ce-4956-965f-5c2a68487a3e&pd_rd_i=B07XW27GDY&psc=1","false","false","true","1",,,"B07XW27GDY","B07XW27GDY","5",,"I purchased Print master to replace an older model which would not load on my new computer.  My new computer runs Windows 11 Pro and loaded Print Master Platinum 8 with no problem and runs better than the older version.  The only problem is that all the files on the older disk version are not accessible to the new down loaded version.  The new version that I purchased offers easier operation and is very user friendly.  The User's Manual is included in the download and is printable.  It is much improved over the older version (Print Master Deluxe 7.0).  I would recommend it to anyone looking for a good print program.","R2O1SPONIY3V96",,,"Works great with Windows 11 Pro","https://www.amazon.com/gp/customer-reviews/R2O1SPONIY3V96/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07XW27GDY","Reviewed in the United States on May 15, 2025",,,"amzn1.account.AEZ5A5LGNLT77WW2VJIHH4IU3BNQ","https://www.amazon.com/gp/profile/amzn1.account.AEZ5A5LGNLT77WW2VJIHH4IU3BNQ/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B07XW27GDY",,,,
"United States",,"2025-02-15",,"allStars","https://www.amazon.com/PrintMaster-v8-Platinum-PC-Download/dp/B07XW27GDY/ref=pd_rhf_ee_s_pd_sbs_rvi_d_sccl_1_10/132-8474279-2690144?pd_rd_w=jBX3v&content-id=amzn1.sym.6640a844-ab24-4352-ac9b-78899e683a5e&pf_rd_p=6640a844-ab24-4352-ac9b-78899e683a5e&pf_rd_r=8PJF5C5K02K4NBQ02YRM&pd_rd_wg=arf7O&pd_rd_r=a4ea5dda-37ce-4956-965f-5c2a68487a3e&pd_rd_i=B07XW27GDY&psc=1","false","false","true","2",,,"B07XW27GDY","B07XW27GDY","1",,"Well this is my third PrintMaster I've owned. My last one was PrintMaster 18.1 and I will tell you this - the programmer's have made a huge step backward. Although the interface is changed the functionality is greatly diminished. The old version had so many extra's with the creations you make from scratch that it was unbelievable. This version has so many issues: No more drag and drop or copy and paste pictures, very limited shapes for texts, incredibly cumbersome with just about every function you use. If the the companies idea was to streamline the program they missed the boat entirely. I believe what they were trying to do was create a program where it was simpler to just make a card or letterhead from a template and even that is twice as difficult. I've been using PrintMaster for at least 20 years and I will tell that for $40 bucks I guess it will do the job if you have the time and patience to click here, drag there etc., etc. and that's my 2 cents worth.","R9RT8VKXGWFTH",,"10 people found this helpful","My 2 cent's worth -","https://www.amazon.com/gp/customer-reviews/R9RT8VKXGWFTH/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07XW27GDY","Reviewed in the United States on February 15, 2025",,,"amzn1.account.AES67GSDKJ5G2GSVRRXXUDT5ETLA","https://www.amazon.com/gp/profile/amzn1.account.AES67GSDKJ5G2GSVRRXXUDT5ETLA/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B07XW27GDY",,,,
"United States",,"2025-03-14",,"allStars","https://www.amazon.com/PrintMaster-v8-Platinum-PC-Download/dp/B07XW27GDY/ref=pd_rhf_ee_s_pd_sbs_rvi_d_sccl_1_10/132-8474279-2690144?pd_rd_w=jBX3v&content-id=amzn1.sym.6640a844-ab24-4352-ac9b-78899e683a5e&pf_rd_p=6640a844-ab24-4352-ac9b-78899e683a5e&pf_rd_r=8PJF5C5K02K4NBQ02YRM&pd_rd_wg=arf7O&pd_rd_r=a4ea5dda-37ce-4956-965f-5c2a68487a3e&pd_rd_i=B07XW27GDY&psc=1","false","false","true","3",,,"B07XW27GDY","B07XW27GDY","5",,"I love the projects I can do easily. It's not quite as intuitive as the previous edition, but I'm learning.","R2OIHHEZD26KJY",,,"Good for home projects, invitations, etc.","https://www.amazon.com/gp/customer-reviews/R2OIHHEZD26KJY/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07XW27GDY","Reviewed in the United States on March 14, 2025",,,"amzn1.account.AFPO22LFWAKLT55LCKW5IAX3FTMA","https://www.amazon.com/gp/profile/amzn1.account.AFPO22LFWAKLT55LCKW5IAX3FTMA/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B07XW27GDY",,,,
"United States",,"2025-05-23",,"allStars","https://www.amazon.com/PrintMaster-v8-Platinum-PC-Download/dp/B07XW27GDY/ref=pd_rhf_ee_s_pd_sbs_rvi_d_sccl_1_10/132-8474279-2690144?pd_rd_w=jBX3v&content-id=amzn1.sym.6640a844-ab24-4352-ac9b-78899e683a5e&pf_rd_p=6640a844-ab24-4352-ac9b-78899e683a5e&pf_rd_r=8PJF5C5K02K4NBQ02YRM&pd_rd_wg=arf7O&pd_rd_r=a4ea5dda-37ce-4956-965f-5c2a68487a3e&pd_rd_i=B07XW27GDY&psc=1","false","false","true","4",,,"B07XW27GDY","B07XW27GDY","4",,"A little complicated from Printshop.I'm getting it!!!","R2IIYJA94KVLDD",,,"I'm getting it!","https://www.amazon.com/gp/customer-reviews/R2IIYJA94KVLDD/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07XW27GDY","Reviewed in the United States on May 23, 2025",,,"amzn1.account.AEDTO6MRZZFXOESCCQDOIEWFT6YQ","https://www.amazon.com/gp/profile/amzn1.account.AEDTO6MRZZFXOESCCQDOIEWFT6YQ/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B07XW27GDY",,,,
"United States",,"2025-01-10",,"allStars","https://www.amazon.com/PrintMaster-v8-Platinum-PC-Download/dp/B07XW27GDY/ref=pd_rhf_ee_s_pd_sbs_rvi_d_sccl_1_10/132-8474279-2690144?pd_rd_w=jBX3v&content-id=amzn1.sym.6640a844-ab24-4352-ac9b-78899e683a5e&pf_rd_p=6640a844-ab24-4352-ac9b-78899e683a5e&pf_rd_r=8PJF5C5K02K4NBQ02YRM&pd_rd_wg=arf7O&pd_rd_r=a4ea5dda-37ce-4956-965f-5c2a68487a3e&pd_rd_i=B07XW27GDY&psc=1","false","false","true","5",,,"B07XW27GDY","B07XW27GDY","5",,"I use this product  often it is how I do greetings it super","R9F49IZWXSG56",,,"Works great","https://www.amazon.com/gp/customer-reviews/R9F49IZWXSG56/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07XW27GDY","Reviewed in the United States on January 10, 2025",,,"amzn1.account.AFT7M4Z43HMJMAAPBQQCCIDKJGAQ","https://www.amazon.com/gp/profile/amzn1.account.AFT7M4Z43HMJMAAPBQQCCIDKJGAQ/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B07XW27GDY",,,,
"United States",,"2025-05-08",,"allStars","https://www.amazon.com/PrintMaster-v8-Platinum-PC-Download/dp/B07XW27GDY/ref=pd_rhf_ee_s_pd_sbs_rvi_d_sccl_1_10/132-8474279-2690144?pd_rd_w=jBX3v&content-id=amzn1.sym.6640a844-ab24-4352-ac9b-78899e683a5e&pf_rd_p=6640a844-ab24-4352-ac9b-78899e683a5e&pf_rd_r=8PJF5C5K02K4NBQ02YRM&pd_rd_wg=arf7O&pd_rd_r=a4ea5dda-37ce-4956-965f-5c2a68487a3e&pd_rd_i=B07XW27GDY&psc=1","false","false","true","6",,,"B07XW27GDY","B07XW27GDY","1",,"This software is non refundable.  Be careful. I purchased it and do not know how to use it. There are no instructions or tutorials.  I wasted money. Maybe other tech savvy people would know how to operate this program. Highly disappointed on Amazon.","RG8R2JK34WE2E",,,"Product with no instructions on how to use b it","https://www.amazon.com/gp/customer-reviews/RG8R2JK34WE2E/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07XW27GDY","Reviewed in the United States on May 8, 2025",,,"amzn1.account.AFBUCW3CYUKESW5KXD7NIEFUGE3A","https://www.amazon.com/gp/profile/amzn1.account.AFBUCW3CYUKESW5KXD7NIEFUGE3A/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B07XW27GDY",,,,
"United States",,"2025-05-04",,"allStars","https://www.amazon.com/PrintMaster-v8-Platinum-PC-Download/dp/B07XW27GDY/ref=pd_rhf_ee_s_pd_sbs_rvi_d_sccl_1_10/132-8474279-2690144?pd_rd_w=jBX3v&content-id=amzn1.sym.6640a844-ab24-4352-ac9b-78899e683a5e&pf_rd_p=6640a844-ab24-4352-ac9b-78899e683a5e&pf_rd_r=8PJF5C5K02K4NBQ02YRM&pd_rd_wg=arf7O&pd_rd_r=a4ea5dda-37ce-4956-965f-5c2a68487a3e&pd_rd_i=B07XW27GDY&psc=1","false","false","true","7",,,"B07XW27GDY","B07XW27GDY","2",,"I just bought a new PC with Windows 11.  I have been using for YEARS, Printmaster 11.  When I purchased Platinum, it worked with Windows 11 but looks very different than the older versions.  THE BIG PROBLEM:  Platinum does not work with any of the older versions of Printmaster.  All of my saved Printmaster 11 projects would NOT open.SOLUTION: I was able to download Printmaster 11 onto Windows 11 without any problems.  Then I had to find the app file within Windows 11 so every time I open one of my projects it would just open.  It all works just fine with Printmaster 11 - NOT Platinum.","R168VEFQS4QT20",,,"Platinum DOES NOT work with older saved Printmaster Files (like Printmaster 11)","https://www.amazon.com/gp/customer-reviews/R168VEFQS4QT20/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07XW27GDY","Reviewed in the United States on May 4, 2025",,,"amzn1.account.AF5CN6COYNNJ5PZ5U6TLXYC3P6OQ","https://www.amazon.com/gp/profile/amzn1.account.AF5CN6COYNNJ5PZ5U6TLXYC3P6OQ/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B07XW27GDY",,,,
"United States",,"2024-11-25",,"allStars","https://www.amazon.com/PrintMaster-v8-Platinum-PC-Download/dp/B07XW27GDY/ref=pd_rhf_ee_s_pd_sbs_rvi_d_sccl_1_10/132-8474279-2690144?pd_rd_w=jBX3v&content-id=amzn1.sym.6640a844-ab24-4352-ac9b-78899e683a5e&pf_rd_p=6640a844-ab24-4352-ac9b-78899e683a5e&pf_rd_r=8PJF5C5K02K4NBQ02YRM&pd_rd_wg=arf7O&pd_rd_r=a4ea5dda-37ce-4956-965f-5c2a68487a3e&pd_rd_i=B07XW27GDY&psc=1","false","false","true","8",,,"B07XW27GDY","B07XW27GDY","5",,"I had to upgrade this software for my wife's Windows 10. We use this every day and love it, I couldn't run my business without it.","RB9FBSO2789KM",,,"PrintMater","https://www.amazon.com/gp/customer-reviews/RB9FBSO2789KM/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B07XW27GDY","Reviewed in the United States on November 25, 2024",,,"amzn1.account.AE4BRLX4RI7LUWVX3BLP6YSLYHCA","https://www.amazon.com/gp/profile/amzn1.account.AE4BRLX4RI7LUWVX3BLP6YSLYHCA/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B07XW27GDY",,,,
"United States",,"2023-03-25",,"allStars","https://www.amazon.com/VideoPad-Video-Editor-Professional-Transitions/dp/B00YPVIT6W/ref=pd_rhf_ee_s_pd_sbs_rvi_d_sccl_1_21/132-8474279-2690144?pd_rd_w=jBX3v&content-id=amzn1.sym.6640a844-ab24-4352-ac9b-78899e683a5e&pf_rd_p=6640a844-ab24-4352-ac9b-78899e683a5e&pf_rd_r=8PJF5C5K02K4NBQ02YRM&pd_rd_wg=arf7O&pd_rd_r=a4ea5dda-37ce-4956-965f-5c2a68487a3e&pd_rd_i=B00YPVIT6W&th=1","false","false","true","1",,,"B00YPVIT6W","B00YPVIT6W","4",,"It's easy to use and doing everything what I like to do in video editing.  It's very similar to windows movie maker.  I love it.","R20MSOLWJTGJR7",,"2 people found this helpful","Very Similar to windows movie maker","https://www.amazon.com/gp/customer-reviews/R20MSOLWJTGJR7/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B00YPVIT6W","Reviewed in the United States on March 25, 2023",,,"amzn1.account.AEWXOWEF53Q2B5WNLKEEP7WPPU5Q","https://www.amazon.com/gp/profile/amzn1.account.AEWXOWEF53Q2B5WNLKEEP7WPPU5Q/ref=cm_cr_dp_d_gw_tr?ie=UTF8","Platform: Pro PC Download","B00YPVIT6W","Platform","Pro PC Download",,
"United States",,"2019-09-09",,"allStars","https://www.amazon.com/VideoPad-Video-Editor-Professional-Transitions/dp/B00YPVIT6W/ref=pd_rhf_ee_s_pd_sbs_rvi_d_sccl_1_21/132-8474279-2690144?pd_rd_w=jBX3v&content-id=amzn1.sym.6640a844-ab24-4352-ac9b-78899e683a5e&pf_rd_p=6640a844-ab24-4352-ac9b-78899e683a5e&pf_rd_r=8PJF5C5K02K4NBQ02YRM&pd_rd_wg=arf7O&pd_rd_r=a4ea5dda-37ce-4956-965f-5c2a68487a3e&pd_rd_i=B00YPVIT6W&th=1","false","false","true","2",,,"B00YPVIT6W","B00YPVIT6W","5",,"I'm overall very satisfied with the software. Whatever kind of editing I need to do, it has the option to do it. Whether editing the video or audio of the video, the features are there. There may be a learning curve for some users, yet there are many tutorials online to get the most of the Software.","R1A64CNLJAZK4W",,"6 people found this helpful","This Software has Many Useful Features.","https://www.amazon.com/gp/customer-reviews/R1A64CNLJAZK4W/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B00YPVIT6W","Reviewed in the United States on September 9, 2019",,,"amzn1.account.AF4LEPOLO3QP2VTYZIFURKDE6EJA","https://www.amazon.com/gp/profile/amzn1.account.AF4LEPOLO3QP2VTYZIFURKDE6EJA/ref=cm_cr_dp_d_gw_tr?ie=UTF8","Platform: Pro PC Download","B00YPVIT6W","Platform","Pro PC Download",,
"United States",,"2020-08-14",,"allStars","https://www.amazon.com/VideoPad-Video-Editor-Professional-Transitions/dp/B00YPVIT6W/ref=pd_rhf_ee_s_pd_sbs_rvi_d_sccl_1_21/132-8474279-2690144?pd_rd_w=jBX3v&content-id=amzn1.sym.6640a844-ab24-4352-ac9b-78899e683a5e&pf_rd_p=6640a844-ab24-4352-ac9b-78899e683a5e&pf_rd_r=8PJF5C5K02K4NBQ02YRM&pd_rd_wg=arf7O&pd_rd_r=a4ea5dda-37ce-4956-965f-5c2a68487a3e&pd_rd_i=B00YPVIT6W&th=1","false","false","true","3",,,"B00YPVIT6W","B00YPVIT6W","3",,"ok","R80CYC57MEZ4E",,"One person found this helpful","ok","https://www.amazon.com/gp/customer-reviews/R80CYC57MEZ4E/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B00YPVIT6W","Reviewed in the United States on August 14, 2020",,,"amzn1.account.AFRKASYUMX5CY6EW6BETU2MLZHMQ","https://www.amazon.com/gp/profile/amzn1.account.AFRKASYUMX5CY6EW6BETU2MLZHMQ/ref=cm_cr_dp_d_gw_tr?ie=UTF8","Platform: Pro PC Download","B00YPVIT6W","Platform","Pro PC Download",,
"United States",,"2022-07-30",,"allStars","https://www.amazon.com/VideoPad-Video-Editor-Professional-Transitions/dp/B00YPVIT6W/ref=pd_rhf_ee_s_pd_sbs_rvi_d_sccl_1_21/132-8474279-2690144?pd_rd_w=jBX3v&content-id=amzn1.sym.6640a844-ab24-4352-ac9b-78899e683a5e&pf_rd_p=6640a844-ab24-4352-ac9b-78899e683a5e&pf_rd_r=8PJF5C5K02K4NBQ02YRM&pd_rd_wg=arf7O&pd_rd_r=a4ea5dda-37ce-4956-965f-5c2a68487a3e&pd_rd_i=B00YPVIT6W&th=1","false","false","true","4",,,"B00YPVIT6W","B00YPVIT6W","1",,"Can't up load to youtube with this ,want to get money back .youtube wont except my video with this .any one know how to cancel .","RQ7LO1M5VRUWP",,"3 people found this helpful","Not happy","https://www.amazon.com/gp/customer-reviews/RQ7LO1M5VRUWP/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B00YPVIT6W","Reviewed in the United States on July 30, 2022",,,"amzn1.account.AEFYMXCPI2SJPN42EY63BOWOV3NQ","https://www.amazon.com/gp/profile/amzn1.account.AEFYMXCPI2SJPN42EY63BOWOV3NQ/ref=cm_cr_dp_d_gw_tr?ie=UTF8","Platform: Pro PC Download","B00YPVIT6W","Platform","Pro PC Download",,
"United States",,"2025-04-22",,"allStars","https://www.amazon.com/VideoPad-Video-Editor-Professional-Transitions/dp/B00YPVIT6W/ref=pd_rhf_ee_s_pd_sbs_rvi_d_sccl_1_21/132-8474279-2690144?pd_rd_w=jBX3v&content-id=amzn1.sym.6640a844-ab24-4352-ac9b-78899e683a5e&pf_rd_p=6640a844-ab24-4352-ac9b-78899e683a5e&pf_rd_r=8PJF5C5K02K4NBQ02YRM&pd_rd_wg=arf7O&pd_rd_r=a4ea5dda-37ce-4956-965f-5c2a68487a3e&pd_rd_i=B00YPVIT6W&th=1","false","false","false","5",,,"B00YPVIT6W","B00YPVIT6W","4",,"USED TO BE ONE PAYMENT NOW YOU HAVE TO PAY YEARLY.","R1CRFLVERWXX7U",,,"GOOD BYE","https://www.amazon.com/gp/customer-reviews/R1CRFLVERWXX7U/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B00YPVIT6W","Reviewed in the United States on April 22, 2025",,,"amzn1.account.AEMNK2MOTOZQXICNATOZNSZK2M7Q","https://www.amazon.com/gp/profile/amzn1.account.AEMNK2MOTOZQXICNATOZNSZK2M7Q/ref=cm_cr_dp_d_gw_tr?ie=UTF8","Platform: Pro PC Download","B00YPVIT6W","Platform","Pro PC Download",,
"United States",,"2021-03-04",,"allStars","https://www.amazon.com/VideoPad-Video-Editor-Professional-Transitions/dp/B00YPVIT6W/ref=pd_rhf_ee_s_pd_sbs_rvi_d_sccl_1_21/132-8474279-2690144?pd_rd_w=jBX3v&content-id=amzn1.sym.6640a844-ab24-4352-ac9b-78899e683a5e&pf_rd_p=6640a844-ab24-4352-ac9b-78899e683a5e&pf_rd_r=8PJF5C5K02K4NBQ02YRM&pd_rd_wg=arf7O&pd_rd_r=a4ea5dda-37ce-4956-965f-5c2a68487a3e&pd_rd_i=B00YPVIT6W&th=1","false","false","false","6",,,"B00YPVIT6W","B00YPVIT6W","2",,"I bought the Master's Edition of this software directly from their website several years ago. Little did I know at the time that I would only get free software updates for 6 months following my purchase, before I was either required to spend more money, or eventually be left out to dry. Since I'm not made of money, I've been using my outdated version of VideoPad for just over 3 years now, with newer bug and performance fixes stuck behind an additional paywall. Was it worth the $70 price tag?I've never regretted spending money on professional software more.On my old computer, which had 16GB of RAM, VideoPad was incredibly sluggish, and notoriously unreliable. I've been creating 2 identical save files for all of my projects that I would alternate between, because VideoPad would spontaneously crash multiple times a day, and flip a coin on whether or not it would corrupt my whole file when I reopened it, costing me hours of work. Boy, I hoped they fixed that in a future update that I'd have to pay to access! -__-My new PC that I just got last month has 32GB of RAM and VideoPad performs much better. Well, at least the demo version does, because now I can't get my old license to register at all, despite the fact that I was told it was for life.Every instance of attempting to use this product over the years has been a headache-inducing chore.If you were guaranteed permanent access to the software I'd say go for it, IF you have enough RAM and CPU to handle it, which I know many don't, but considering your purchase only stays current for half a year before NCH forgets you exist, I can definitively tell everyone here, regardless of their hardware, to GET SOMETHING ELSE. VideoPad is absolutely a bullet worth dodging.","RE65FCDW3PJR",,"5 people found this helpful","I came here to warn you - VideoPad is a bullet worth dodging","https://www.amazon.com/gp/customer-reviews/RE65FCDW3PJR/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B00YPVIT6W","Reviewed in the United States on March 4, 2021",,,"amzn1.account.AERNFARMDNNV7WEJ4P4DNSKSTWNQ","https://www.amazon.com/gp/profile/amzn1.account.AERNFARMDNNV7WEJ4P4DNSKSTWNQ/ref=cm_cr_dp_d_gw_tr?ie=UTF8","Platform: Pro PC Download","B00YPVIT6W","Platform","Pro PC Download",,
"United States",,"2019-04-20",,"allStars","https://www.amazon.com/VideoPad-Video-Editor-Professional-Transitions/dp/B00YPVIT6W/ref=pd_rhf_ee_s_pd_sbs_rvi_d_sccl_1_21/132-8474279-2690144?pd_rd_w=jBX3v&content-id=amzn1.sym.6640a844-ab24-4352-ac9b-78899e683a5e&pf_rd_p=6640a844-ab24-4352-ac9b-78899e683a5e&pf_rd_r=8PJF5C5K02K4NBQ02YRM&pd_rd_wg=arf7O&pd_rd_r=a4ea5dda-37ce-4956-965f-5c2a68487a3e&pd_rd_i=B00YPVIT6W&th=1","false","false","true","7",,,"B00YPVIT6W","B00YPVIT6W","5",,"Once I was able to get the product code from an email from the company, I was able to get it to stop asking me enter the code.  As a paying customer I think it is rude however to have to anything other than click download.  But, the product is good.","R1VNLTDWZVZ3MV",,"7 people found this helpful","Easy to use but had a hard time registering","https://www.amazon.com/gp/customer-reviews/R1VNLTDWZVZ3MV/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B00YPVIT6W","Reviewed in the United States on April 20, 2019",,,"amzn1.account.AE7M52NVVDH564V4DFDWV5M2TOPQ","https://www.amazon.com/gp/profile/amzn1.account.AE7M52NVVDH564V4DFDWV5M2TOPQ/ref=cm_cr_dp_d_gw_tr?ie=UTF8","Platform: Pro PC Download","B00YPVIT6W","Platform","Pro PC Download",,
