"country","countryCode","date","filterByKeyword","filterByRating","input","isAmazonVine","isProductPageReviewFromOtherCountry","isVerified","position","product/listPrice","product/price","productAsin","productOriginalAsin","ratingScore","reviewCategoryUrl","reviewDescription","reviewId","reviewReaction","reviewTitle","reviewUrl","reviewedIn","totalCategoryRatings","totalCategoryReviews","userId","userProfileLink","variant","variantAsin","variantAttributes/0/key","variantAttributes/0/value","variantAttributes/1/key","variantAttributes/1/value"
"United States",,"2011-05-05",,"allStars","https://www.amazon.com/Instant-Immersion-Italian-Levels-Version/dp/B0026PI8QA/ref=sr_1_23?dib=eyJ2IjoiMSJ9.Umu--3TXCJtEzRbDPhjnuMeWbuYUE5sg18CU2Lub_POQzoRkDFU-Jg5yZAW1DdYxVh8sUG9SZU1gAQFk2rmTJofvzUI1NDBq-SN4VKnFTouFRreZUIcMRNzeI35r6LpT1JSYzO5nk_L3afvhZuln88ylqiap5uR9nP8AP2bUKYfl_y8gw3cXPfNJMhp_GcZ7LiqVYL7I6Da91p-I2zPdrOvPAp6ogw1nwkoT6tEXAI8.KNoHl0Taafxb7angcT_SjzrQh1YYfWEzrUruVjKK5NQ&dib_tag=se&qid=1748805211&rnid=16225016011&s=videogames&sr=1-23&srs=16225016011&xpid=GHXL-J4e4rFMQ","false","false","true","6",,,"B0026PI8QA","B0026PI8QA","4",,"I love this and have learned a lot from it!! Its easy to learn and love the way they have the two different people saying the same word or phrase... makes it easier when you hear multiple ways to say it! Have fun with it!!","R1LFGJ7QVCRTJD","2 people found this helpful","So much fun!!","https://www.amazon.com/gp/customer-reviews/R1LFGJ7QVCRTJD/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0026PI8QA","Reviewed in the United States on May 5, 2011",,,"amzn1.account.AGF3WO7EDAUPQSTTAYWATEC2Y7NQ","https://www.amazon.com/gp/profile/amzn1.account.AGF3WO7EDAUPQSTTAYWATEC2Y7NQ/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B0026PI8QA",,,,
"United States",,"2010-04-10",,"allStars","https://www.amazon.com/Instant-Immersion-Italian-Levels-Version/dp/B0026PI8QA/ref=sr_1_23?dib=eyJ2IjoiMSJ9.Umu--3TXCJtEzRbDPhjnuMeWbuYUE5sg18CU2Lub_POQzoRkDFU-Jg5yZAW1DdYxVh8sUG9SZU1gAQFk2rmTJofvzUI1NDBq-SN4VKnFTouFRreZUIcMRNzeI35r6LpT1JSYzO5nk_L3afvhZuln88ylqiap5uR9nP8AP2bUKYfl_y8gw3cXPfNJMhp_GcZ7LiqVYL7I6Da91p-I2zPdrOvPAp6ogw1nwkoT6tEXAI8.KNoHl0Taafxb7angcT_SjzrQh1YYfWEzrUruVjKK5NQ&dib_tag=se&qid=1748805211&rnid=16225016011&s=videogames&sr=1-23&srs=16225016011&xpid=GHXL-J4e4rFMQ","false","false","false","7",,,"B0026PI8QA","B0026PI8QA","1",,"I have used Rosetta Stone and this product.  I agree that neither are quite what they promise, which is an EASY way to learn a language.  For someone to compare this favorably to RS is highly suspicious to me.  After multiple failed attempts to get this product to work on my Mac, I went to a PC laptop to actually check it out.  This product compares to Rosetta Stone in the way that a fast food hamburger compares to a well-prepared steak.  This is really nothing more than a mildly-interactive vocabulary list.  Perhaps that's worth the money, but don't confuse it with the advanced learning procedures from Rosetta Stone.  My problem with RS is that they do not show you enough direct translation vocabulary.  So in that sense, this would be a nice complement to RS.  The audio CD's included in this are actual lessons, thus not really helpful for drilling and memorizing.  It's really not comparable to RS at all, and any comparison is incredibly unfair.  They should take those claims off of their packaging.  I'll be demanding a refund for the Mac incompatibility, but otherwise would make use of the money back guarantee.  Save yourself the hassle.","R1UK8BYSUERH6O","51 people found this helpful","Mac problems and not comparable to RS","https://www.amazon.com/gp/customer-reviews/R1UK8BYSUERH6O/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0026PI8QA","Reviewed in the United States on April 10, 2010",,,"amzn1.account.AEYUU6URP6TMM4B4MY2Q4DSPSRZA","https://www.amazon.com/gp/profile/amzn1.account.AEYUU6URP6TMM4B4MY2Q4DSPSRZA/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B0026PI8QA",,,,
"United States",,"2010-07-03",,"allStars","https://www.amazon.com/Instant-Immersion-Italian-Levels-Version/dp/B0026PI8QA/ref=sr_1_23?dib=eyJ2IjoiMSJ9.Umu--3TXCJtEzRbDPhjnuMeWbuYUE5sg18CU2Lub_POQzoRkDFU-Jg5yZAW1DdYxVh8sUG9SZU1gAQFk2rmTJofvzUI1NDBq-SN4VKnFTouFRreZUIcMRNzeI35r6LpT1JSYzO5nk_L3afvhZuln88ylqiap5uR9nP8AP2bUKYfl_y8gw3cXPfNJMhp_GcZ7LiqVYL7I6Da91p-I2zPdrOvPAp6ogw1nwkoT6tEXAI8.KNoHl0Taafxb7angcT_SjzrQh1YYfWEzrUruVjKK5NQ&dib_tag=se&qid=1748805211&rnid=16225016011&s=videogames&sr=1-23&srs=16225016011&xpid=GHXL-J4e4rFMQ","false","false","true","8",,,"B0026PI8QA","B0026PI8QA","4",,"From the beginning you feel that this is the right course to learn Italian.Great pronunciation and grammar. Grazie.Ben Meneses","R227AWQDID44XG","4 people found this helpful","Instant Italian Immersion","https://www.amazon.com/gp/customer-reviews/R227AWQDID44XG/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B0026PI8QA","Reviewed in the United States on July 3, 2010",,,"amzn1.account.AFCSY2JN5KUMASRY6C7M4RF6D4AA","https://www.amazon.com/gp/profile/amzn1.account.AFCSY2JN5KUMASRY6C7M4RF6D4AA/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B0026PI8QA",,,,
"United States",,"2021-09-23",,"allStars","https://www.amazon.com/Ultimate-Solitaire-250-Games-PC/dp/B000098XM4/ref=sr_1_19?dib=eyJ2IjoiMSJ9.Umu--3TXCJtEzRbDPhjnuMeWbuYUE5sg18CU2Lub_POQzoRkDFU-Jg5yZAW1DdYxVh8sUG9SZU1gAQFk2rmTJofvzUI1NDBq-SN4VKnFTouFRreZUIcMRNzeI35r6LpT1JSYzO5nk_L3afvhZuln88ylqiap5uR9nP8AP2bUKYfl_y8gw3cXPfNJMhp_GcZ7LiqVYL7I6Da91p-I2zPdrOvPAp6ogw1nwkoT6tEXAI8.KNoHl0Taafxb7angcT_SjzrQh1YYfWEzrUruVjKK5NQ&dib_tag=se&qid=1748805211&rnid=16225016011&s=videogames&sr=1-19&srs=16225016011&xpid=GHXL-J4e4rFMQ","false","false","true","1",,,"B000098XM4","B000098XM4","1",,"Goes through all the ""installs and dones"", but no program to run the games, so it doesn't work. Too old to function on newer OS like win 10.","R3H22SZAMHV5C6",,"Won't work with Windows 10","https://www.amazon.com/gp/customer-reviews/R3H22SZAMHV5C6/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B000098XM4","Reviewed in the United States on September 23, 2021",,,"amzn1.account.AG4PIY23RSKEO3OCPZW6IWHXP4UA","https://www.amazon.com/gp/profile/amzn1.account.AG4PIY23RSKEO3OCPZW6IWHXP4UA/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B000098XM4",,,,
"United States",,"2015-04-20",,"allStars","https://www.amazon.com/Ultimate-Solitaire-250-Games-PC/dp/B000098XM4/ref=sr_1_19?dib=eyJ2IjoiMSJ9.Umu--3TXCJtEzRbDPhjnuMeWbuYUE5sg18CU2Lub_POQzoRkDFU-Jg5yZAW1DdYxVh8sUG9SZU1gAQFk2rmTJofvzUI1NDBq-SN4VKnFTouFRreZUIcMRNzeI35r6LpT1JSYzO5nk_L3afvhZuln88ylqiap5uR9nP8AP2bUKYfl_y8gw3cXPfNJMhp_GcZ7LiqVYL7I6Da91p-I2zPdrOvPAp6ogw1nwkoT6tEXAI8.KNoHl0Taafxb7angcT_SjzrQh1YYfWEzrUruVjKK5NQ&dib_tag=se&qid=1748805211&rnid=16225016011&s=videogames&sr=1-19&srs=16225016011&xpid=GHXL-J4e4rFMQ","false","false","true","2",,,"B000098XM4","B000098XM4","2",,"Not what I thought it would be.  Wouldn't work on my laptop.","R3IC0D26JO4OBQ","2 people found this helpful","Two Stars","https://www.amazon.com/gp/customer-reviews/R3IC0D26JO4OBQ/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B000098XM4","Reviewed in the United States on April 20, 2015",,,"amzn1.account.AGCLAX3RZRJEOQST7MKGVYPTQIDA","https://www.amazon.com/gp/profile/amzn1.account.AGCLAX3RZRJEOQST7MKGVYPTQIDA/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B000098XM4",,,,
"United States",,"2019-06-19",,"allStars","https://www.amazon.com/Ultimate-Solitaire-250-Games-PC/dp/B000098XM4/ref=sr_1_19?dib=eyJ2IjoiMSJ9.Umu--3TXCJtEzRbDPhjnuMeWbuYUE5sg18CU2Lub_POQzoRkDFU-Jg5yZAW1DdYxVh8sUG9SZU1gAQFk2rmTJofvzUI1NDBq-SN4VKnFTouFRreZUIcMRNzeI35r6LpT1JSYzO5nk_L3afvhZuln88ylqiap5uR9nP8AP2bUKYfl_y8gw3cXPfNJMhp_GcZ7LiqVYL7I6Da91p-I2zPdrOvPAp6ogw1nwkoT6tEXAI8.KNoHl0Taafxb7angcT_SjzrQh1YYfWEzrUruVjKK5NQ&dib_tag=se&qid=1748805211&rnid=16225016011&s=videogames&sr=1-19&srs=16225016011&xpid=GHXL-J4e4rFMQ","false","false","true","3",,,"B000098XM4","B000098XM4","5",,"This is an older platform of games  so I don't know how to use  them or to get it to work right on mywindows 2007 , but works fine on Windows 2010 laptop.","RQJ4FFQLNMUG9",,"Solitaire","https://www.amazon.com/gp/customer-reviews/RQJ4FFQLNMUG9/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B000098XM4","Reviewed in the United States on June 19, 2019",,,"amzn1.account.AHQSBVC247EDKDKFUNUENHLV7ARQ","https://www.amazon.com/gp/profile/amzn1.account.AHQSBVC247EDKDKFUNUENHLV7ARQ/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B000098XM4",,,,
"United States",,"2013-08-19",,"allStars","https://www.amazon.com/Ultimate-Solitaire-250-Games-PC/dp/B000098XM4/ref=sr_1_19?dib=eyJ2IjoiMSJ9.Umu--3TXCJtEzRbDPhjnuMeWbuYUE5sg18CU2Lub_POQzoRkDFU-Jg5yZAW1DdYxVh8sUG9SZU1gAQFk2rmTJofvzUI1NDBq-SN4VKnFTouFRreZUIcMRNzeI35r6LpT1JSYzO5nk_L3afvhZuln88ylqiap5uR9nP8AP2bUKYfl_y8gw3cXPfNJMhp_GcZ7LiqVYL7I6Da91p-I2zPdrOvPAp6ogw1nwkoT6tEXAI8.KNoHl0Taafxb7angcT_SjzrQh1YYfWEzrUruVjKK5NQ&dib_tag=se&qid=1748805211&rnid=16225016011&s=videogames&sr=1-19&srs=16225016011&xpid=GHXL-J4e4rFMQ","false","false","true","4",,,"B000098XM4","B000098XM4","3",,"I have played games in better condidtion  but I knew it was used when I bought it so what can I say  delivery was fast packaging was good","R1X74JC693Y5R3",,"it was ok not the best","https://www.amazon.com/gp/customer-reviews/R1X74JC693Y5R3/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B000098XM4","Reviewed in the United States on August 19, 2013",,,"amzn1.account.AG7W2DN6KGKJO5YSFCKQKGITKLUQ","https://www.amazon.com/gp/profile/amzn1.account.AG7W2DN6KGKJO5YSFCKQKGITKLUQ/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B000098XM4",,,,
"United States",,"2017-09-30",,"allStars","https://www.amazon.com/Ultimate-Solitaire-250-Games-PC/dp/B000098XM4/ref=sr_1_19?dib=eyJ2IjoiMSJ9.Umu--3TXCJtEzRbDPhjnuMeWbuYUE5sg18CU2Lub_POQzoRkDFU-Jg5yZAW1DdYxVh8sUG9SZU1gAQFk2rmTJofvzUI1NDBq-SN4VKnFTouFRreZUIcMRNzeI35r6LpT1JSYzO5nk_L3afvhZuln88ylqiap5uR9nP8AP2bUKYfl_y8gw3cXPfNJMhp_GcZ7LiqVYL7I6Da91p-I2zPdrOvPAp6ogw1nwkoT6tEXAI8.KNoHl0Taafxb7angcT_SjzrQh1YYfWEzrUruVjKK5NQ&dib_tag=se&qid=1748805211&rnid=16225016011&s=videogames&sr=1-19&srs=16225016011&xpid=GHXL-J4e4rFMQ","false","false","true","5",,,"B000098XM4","B000098XM4","1",,"nothing on the disc to download.  And it was not new.  Total fraud.  And, it was for Windows XP, NOT!","R3TUAQOIR1KB80",,"nothing on the disc to download. And it was ...","https://www.amazon.com/gp/customer-reviews/R3TUAQOIR1KB80/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B000098XM4","Reviewed in the United States on September 30, 2017",,,"amzn1.account.AH6J4HVM2MN3CLRADMVQ6QKSAR4A","https://www.amazon.com/gp/profile/amzn1.account.AH6J4HVM2MN3CLRADMVQ6QKSAR4A/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B000098XM4",,,,
"United States",,"2016-07-19",,"allStars","https://www.amazon.com/Ultimate-Solitaire-250-Games-PC/dp/B000098XM4/ref=sr_1_19?dib=eyJ2IjoiMSJ9.Umu--3TXCJtEzRbDPhjnuMeWbuYUE5sg18CU2Lub_POQzoRkDFU-Jg5yZAW1DdYxVh8sUG9SZU1gAQFk2rmTJofvzUI1NDBq-SN4VKnFTouFRreZUIcMRNzeI35r6LpT1JSYzO5nk_L3afvhZuln88ylqiap5uR9nP8AP2bUKYfl_y8gw3cXPfNJMhp_GcZ7LiqVYL7I6Da91p-I2zPdrOvPAp6ogw1nwkoT6tEXAI8.KNoHl0Taafxb7angcT_SjzrQh1YYfWEzrUruVjKK5NQ&dib_tag=se&qid=1748805211&rnid=16225016011&s=videogames&sr=1-19&srs=16225016011&xpid=GHXL-J4e4rFMQ","false","false","true","6",,,"B000098XM4","B000098XM4","2",,"not to my liking","R3MRJLOVBJN6QS",,"Two Stars","https://www.amazon.com/gp/customer-reviews/R3MRJLOVBJN6QS/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B000098XM4","Reviewed in the United States on July 19, 2016",,,"amzn1.account.AH2HZPHBWKGAALR7I3ML6IFLILDA","https://www.amazon.com/gp/profile/amzn1.account.AH2HZPHBWKGAALR7I3ML6IFLILDA/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B000098XM4",,,,
"United States",,"2016-08-27",,"allStars","https://www.amazon.com/Ultimate-Solitaire-250-Games-PC/dp/B000098XM4/ref=sr_1_19?dib=eyJ2IjoiMSJ9.Umu--3TXCJtEzRbDPhjnuMeWbuYUE5sg18CU2Lub_POQzoRkDFU-Jg5yZAW1DdYxVh8sUG9SZU1gAQFk2rmTJofvzUI1NDBq-SN4VKnFTouFRreZUIcMRNzeI35r6LpT1JSYzO5nk_L3afvhZuln88ylqiap5uR9nP8AP2bUKYfl_y8gw3cXPfNJMhp_GcZ7LiqVYL7I6Da91p-I2zPdrOvPAp6ogw1nwkoT6tEXAI8.KNoHl0Taafxb7angcT_SjzrQh1YYfWEzrUruVjKK5NQ&dib_tag=se&qid=1748805211&rnid=16225016011&s=videogames&sr=1-19&srs=16225016011&xpid=GHXL-J4e4rFMQ","false","false","true","7",,,"B000098XM4","B000098XM4","5",,"Now I have to find where I put it so I can use it!!","R3MX50YR5ZKGMG",,"Five Stars","https://www.amazon.com/gp/customer-reviews/R3MX50YR5ZKGMG/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B000098XM4","Reviewed in the United States on August 27, 2016",,,"amzn1.account.AGJLTXI6WT5CNYBSKUOHECGEOJJA","https://www.amazon.com/gp/profile/amzn1.account.AGJLTXI6WT5CNYBSKUOHECGEOJJA/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B000098XM4",,,,
"United States",,"2014-04-18",,"allStars","https://www.amazon.com/Ultimate-Solitaire-250-Games-PC/dp/B000098XM4/ref=sr_1_19?dib=eyJ2IjoiMSJ9.Umu--3TXCJtEzRbDPhjnuMeWbuYUE5sg18CU2Lub_POQzoRkDFU-Jg5yZAW1DdYxVh8sUG9SZU1gAQFk2rmTJofvzUI1NDBq-SN4VKnFTouFRreZUIcMRNzeI35r6LpT1JSYzO5nk_L3afvhZuln88ylqiap5uR9nP8AP2bUKYfl_y8gw3cXPfNJMhp_GcZ7LiqVYL7I6Da91p-I2zPdrOvPAp6ogw1nwkoT6tEXAI8.KNoHl0Taafxb7angcT_SjzrQh1YYfWEzrUruVjKK5NQ&dib_tag=se&qid=1748805211&rnid=16225016011&s=videogames&sr=1-19&srs=16225016011&xpid=GHXL-J4e4rFMQ","false","false","true","8",,,"B000098XM4","B000098XM4","5",,"Although I was not able to download the game, it is no reflection on the seller.nothing else to add","R30FBAAEI6XPF","One person found this helpful","see below","https://www.amazon.com/gp/customer-reviews/R30FBAAEI6XPF/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B000098XM4","Reviewed in the United States on April 18, 2014",,,"amzn1.account.AFRF47DMRUPJ5VFM4F2FPXVS5I5A","https://www.amazon.com/gp/profile/amzn1.account.AFRF47DMRUPJ5VFM4F2FPXVS5I5A/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B000098XM4",,,,
"United States",,"2008-10-15",,"allStars","https://www.amazon.com/Hoyle-Puzzle-Board-Games-Version/dp/B001B5MOCU/ref=sr_1_28?dib=eyJ2IjoiMSJ9.Umu--3TXCJtEzRbDPhjnuMeWbuYUE5sg18CU2Lub_POQzoRkDFU-Jg5yZAW1DdYxVh8sUG9SZU1gAQFk2rmTJofvzUI1NDBq-SN4VKnFTouFRreZUIcMRNzeI35r6LpT1JSYzO5nk_L3afvhZuln88ylqiap5uR9nP8AP2bUKYfl_y8gw3cXPfNJMhp_GcZ7LiqVYL7I6Da91p-I2zPdrOvPAp6ogw1nwkoT6tEXAI8.KNoHl0Taafxb7angcT_SjzrQh1YYfWEzrUruVjKK5NQ&dib_tag=se&qid=1748805211&rnid=16225016011&s=videogames&sr=1-28&srs=16225016011&xpid=GHXL-J4e4rFMQ","false","false","true","1",,,"B001B5MOCU","B001B5MOCU","3",,"This program is just ""OK"".  I actually don't like it as well as my 2005 version, but was told that 2005 wouldn't work with Vista and sooner or later I'm going to have to upgrade to Vista.I don't think they have much improved the program at all.  They have added a game or two and the ""Big Bang"" games are fun but not to many of them in the game, at least that I like to play.Not sure I'd have bought it had I know what ie was like.  Most of the interface on this one is pretty much like the 2005 version I already had.","R10TRGTE2J86ZN","26 people found this helpful","Puzzle & Board Games 2009","https://www.amazon.com/gp/customer-reviews/R10TRGTE2J86ZN/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B001B5MOCU","Reviewed in the United States on October 15, 2008",,,"amzn1.account.AGYXE55RW6FIXYOWHI3QWOVCBL3A","https://www.amazon.com/gp/profile/amzn1.account.AGYXE55RW6FIXYOWHI3QWOVCBL3A/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B001B5MOCU",,,,
"United States",,"2021-11-02",,"allStars","https://www.amazon.com/Hoyle-Puzzle-Board-Games-Version/dp/B001B5MOCU/ref=sr_1_28?dib=eyJ2IjoiMSJ9.Umu--3TXCJtEzRbDPhjnuMeWbuYUE5sg18CU2Lub_POQzoRkDFU-Jg5yZAW1DdYxVh8sUG9SZU1gAQFk2rmTJofvzUI1NDBq-SN4VKnFTouFRreZUIcMRNzeI35r6LpT1JSYzO5nk_L3afvhZuln88ylqiap5uR9nP8AP2bUKYfl_y8gw3cXPfNJMhp_GcZ7LiqVYL7I6Da91p-I2zPdrOvPAp6ogw1nwkoT6tEXAI8.KNoHl0Taafxb7angcT_SjzrQh1YYfWEzrUruVjKK5NQ&dib_tag=se&qid=1748805211&rnid=16225016011&s=videogames&sr=1-28&srs=16225016011&xpid=GHXL-J4e4rFMQ","false","false","true","2",,,"B001B5MOCU","B001B5MOCU","5",,"This will do the trick. Wide variety of games to play. I picked a couple of favorites and played against or with a robot. You do get a decent game, easy to use and install to desktop. So load and go. I like canasta and I like backgammon so I purchased games with these included and played them for a month without getting bored. I would say yes to worth your money and the quality of Hoyle...even with a 2009 version.","R11L7O5BEJDSY9",,"If you are ever without your internet*","https://www.amazon.com/gp/customer-reviews/R11L7O5BEJDSY9/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B001B5MOCU","Reviewed in the United States on November 2, 2021",,,"amzn1.account.AELWFN3ITB5SNZPJAAWC46BOKHKQ","https://www.amazon.com/gp/profile/amzn1.account.AELWFN3ITB5SNZPJAAWC46BOKHKQ/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B001B5MOCU",,,,
"United States",,"2010-11-12",,"allStars","https://www.amazon.com/Hoyle-Puzzle-Board-Games-Version/dp/B001B5MOCU/ref=sr_1_28?dib=eyJ2IjoiMSJ9.Umu--3TXCJtEzRbDPhjnuMeWbuYUE5sg18CU2Lub_POQzoRkDFU-Jg5yZAW1DdYxVh8sUG9SZU1gAQFk2rmTJofvzUI1NDBq-SN4VKnFTouFRreZUIcMRNzeI35r6LpT1JSYzO5nk_L3afvhZuln88ylqiap5uR9nP8AP2bUKYfl_y8gw3cXPfNJMhp_GcZ7LiqVYL7I6Da91p-I2zPdrOvPAp6ogw1nwkoT6tEXAI8.KNoHl0Taafxb7angcT_SjzrQh1YYfWEzrUruVjKK5NQ&dib_tag=se&qid=1748805211&rnid=16225016011&s=videogames&sr=1-28&srs=16225016011&xpid=GHXL-J4e4rFMQ","false","false","true","3",,,"B001B5MOCU","B001B5MOCU","4",,"This product is an upgrade of my favorite Game Disc.  I have enjoyed the 2004 version for 6 years.  It really fed my game addiction.  So when I got a new computer I got this one---Wrong Move.  It doesn't work on Windows 7. I had to go online to Hoyle website to download the newest version.  I kept the 2009 disc for a friend to use but again was frustrated since their oldcomputer doesn't have a DVD drive.  So this product has never been used.  If it is anywhere near as good as the new one some other senior citizen will enjoy it as I will pass it on to someone with the right equipment.","R3P9PZ8WI1A1P7",,"Lots of fun---if I could use it","https://www.amazon.com/gp/customer-reviews/R3P9PZ8WI1A1P7/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B001B5MOCU","Reviewed in the United States on November 12, 2010",,,"amzn1.account.AG47KSDIEHGCK47RDCUF3LIX7GRQ","https://www.amazon.com/gp/profile/amzn1.account.AG47KSDIEHGCK47RDCUF3LIX7GRQ/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B001B5MOCU",,,,
"United States",,"2008-10-02",,"allStars","https://www.amazon.com/Hoyle-Puzzle-Board-Games-Version/dp/B001B5MOCU/ref=sr_1_28?dib=eyJ2IjoiMSJ9.Umu--3TXCJtEzRbDPhjnuMeWbuYUE5sg18CU2Lub_POQzoRkDFU-Jg5yZAW1DdYxVh8sUG9SZU1gAQFk2rmTJofvzUI1NDBq-SN4VKnFTouFRreZUIcMRNzeI35r6LpT1JSYzO5nk_L3afvhZuln88ylqiap5uR9nP8AP2bUKYfl_y8gw3cXPfNJMhp_GcZ7LiqVYL7I6Da91p-I2zPdrOvPAp6ogw1nwkoT6tEXAI8.KNoHl0Taafxb7angcT_SjzrQh1YYfWEzrUruVjKK5NQ&dib_tag=se&qid=1748805211&rnid=16225016011&s=videogames&sr=1-28&srs=16225016011&xpid=GHXL-J4e4rFMQ","false","false","true","4",,,"B001B5MOCU","B001B5MOCU","1",,"Good it may be Windows but this program DOES NOT work with a Mac running Leopard. I loaded it and all it does is screw up the screen. None of the click buttons work, none of the individual games play and--worst of all--the game doesn't exit. To get out of it you have to shutdown AND pull the power plug for about 30 secs.  DON'T BUY!!!!!","RPF1FFJPNFHCQ","5 people found this helpful","Disaster on a Mac!!","https://www.amazon.com/gp/customer-reviews/RPF1FFJPNFHCQ/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B001B5MOCU","Reviewed in the United States on October 2, 2008",,,"amzn1.account.AHVYSGNZE5U4S4L2R6LZ4TWJTUJQ","https://www.amazon.com/gp/profile/amzn1.account.AHVYSGNZE5U4S4L2R6LZ4TWJTUJQ/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B001B5MOCU",,,,
"United States",,"2012-03-26",,"allStars","https://www.amazon.com/Hoyle-Puzzle-Board-Games-Version/dp/B001B5MOCU/ref=sr_1_28?dib=eyJ2IjoiMSJ9.Umu--3TXCJtEzRbDPhjnuMeWbuYUE5sg18CU2Lub_POQzoRkDFU-Jg5yZAW1DdYxVh8sUG9SZU1gAQFk2rmTJofvzUI1NDBq-SN4VKnFTouFRreZUIcMRNzeI35r6LpT1JSYzO5nk_L3afvhZuln88ylqiap5uR9nP8AP2bUKYfl_y8gw3cXPfNJMhp_GcZ7LiqVYL7I6Da91p-I2zPdrOvPAp6ogw1nwkoT6tEXAI8.KNoHl0Taafxb7angcT_SjzrQh1YYfWEzrUruVjKK5NQ&dib_tag=se&qid=1748805211&rnid=16225016011&s=videogames&sr=1-28&srs=16225016011&xpid=GHXL-J4e4rFMQ","false","false","true","5",,,"B001B5MOCU","B001B5MOCU","2",,"I mostly play the backgammon game. I have no complaints about the other games. While the game works well on my windows vista I have noticed a couple of irritating flaws. First, the computer player wins most of the first rolls. Also, whenever the players first blot is exposed, the computer hits it more often than not on the very next roll. In other words, the player is at a skewed disadvantage vs the computer. In order to win the first roll as a player, I have to quit and roll again multiple times. I'm searching for a more fair non Hoyle backgammon game. The other games are fine.","R3CAFYGH2UD94F",,"Backgammon skewed for computer","https://www.amazon.com/gp/customer-reviews/R3CAFYGH2UD94F/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B001B5MOCU","Reviewed in the United States on March 26, 2012",,,"amzn1.account.AHEES6X32YBELFS3V5VQS7Z63QFA","https://www.amazon.com/gp/profile/amzn1.account.AHEES6X32YBELFS3V5VQS7Z63QFA/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B001B5MOCU",,,,
"United States",,"2009-04-22",,"allStars","https://www.amazon.com/Hoyle-Puzzle-Board-Games-Version/dp/B001B5MOCU/ref=sr_1_28?dib=eyJ2IjoiMSJ9.Umu--3TXCJtEzRbDPhjnuMeWbuYUE5sg18CU2Lub_POQzoRkDFU-Jg5yZAW1DdYxVh8sUG9SZU1gAQFk2rmTJofvzUI1NDBq-SN4VKnFTouFRreZUIcMRNzeI35r6LpT1JSYzO5nk_L3afvhZuln88ylqiap5uR9nP8AP2bUKYfl_y8gw3cXPfNJMhp_GcZ7LiqVYL7I6Da91p-I2zPdrOvPAp6ogw1nwkoT6tEXAI8.KNoHl0Taafxb7angcT_SjzrQh1YYfWEzrUruVjKK5NQ&dib_tag=se&qid=1748805211&rnid=16225016011&s=videogames&sr=1-28&srs=16225016011&xpid=GHXL-J4e4rFMQ","false","false","true","6",,,"B001B5MOCU","B001B5MOCU","3",,"We have Hoyle Table Games 2004 and mostly I play Yacht (Yahtzee), Gravity Tiles or a weird and complex word game called Double Cross.  We bought this 2009 version because my son (who has his own computer) kept pinching my disc.  So, he has the new one and I have the old one.There are a lot more games on the new one, but nothing really spectacular.  It's as if they just fished around to come up with quantity over quality.  My son doesn't even play it any longer.  I realize different people will have different tastes, but for us all the new stuff was just excessive and useless.","R3H7H8LOZMK082","3 people found this helpful","Not a worthwhile upgrade from 2004","https://www.amazon.com/gp/customer-reviews/R3H7H8LOZMK082/ref=cm_cr_dp_d_rvw_ttl?ie=UTF8&ASIN=B001B5MOCU","Reviewed in the United States on April 22, 2009",,,"amzn1.account.AEIFSPYSPPCWDY5JVFAY63SX4OLA","https://www.amazon.com/gp/profile/amzn1.account.AEIFSPYSPPCWDY5JVFAY63SX4OLA/ref=cm_cr_dp_d_gw_tr?ie=UTF8","","B001B5MOCU",,,,
